text,is_emergency
I drank some water for the sharp severe headache but when one side of my face feels strange started I went to the ER. The ER ran tests and said it was not sleeping enough. Discharged after two hours.,0
Had significant chest pressure with throat swelling so I went to the ER. My doctor said it was dehydration and nothing to worry about.,0
"Severe blurred vision and arm pain, plus throat swelling. Called an ambulance. Urgent care said it was eating too fast. Relieved it wasn't more serious.",0
I stepped outside for air for the sharp trouble breathing but when pain radiating to my left arm started I went to the ER. My doctor said it was acid reflux and nothing to worry about.,0
Had moderate difficulty breathing and jaw pain for the past few hours. Any advice?,1
The trembling comes and goes when I'm stressed. Probably low blood sugar. Better after drinking water.,0
My husband says the vomiting has been there since yesterday. They lay down. Is this something to see a doctor about?,0
Experiencing mild tingling that came on earlier today. I lay down. Does this sound serious?,0
Experiencing a bit of disorientation that came on earlier today. I stepped outside for air. Has anyone else experienced this?,0
Had moderate severe headache with throat swelling so I went to the ER. Turned out to be a panic attack. Feeling much better now.,0
A bit of cold sweats all afternoon. Think it's dehydration. Ibuprofen helped.,0
The jaw pain alongside the chest pain plus sharp chest pressure had me in a panic. Went straight to urgent care. After all the tests they cleared me — just low blood sugar.,0
Severe difficulty breathing and sweating since earlier. I stepped outside for air. It's getting worse. Should I be worried?,1
My roommate collapsed — significant throbbing headache and pain radiating to my left arm. Rushed to the ER. The ER ran tests and said it was a stressful week. Discharged after two hours.,0
Woke up with slight severe headache. Probably skipping meals. Passed on its own after an hour.,0
Some difficulty breathing all afternoon. Think it's stress. Passed on its own after an hour.,0
My friend collapsed — concerning seeing spots and throat swelling. Rushed to the ER. The ER ran tests and said it was a panic attack. Discharged after two hours.,0
Had concerning severe headache with jaw pain alongside the chest pain so I went to the ER. The ER ran tests and said it was skipping meals. Discharged after two hours.,0
Both stomach cramps and blurred vision today — think it's not sleeping enough. Much better after lying down.,0
Having significant feeling faint that started a little while ago. I sat down. Not sure what to do.,0
Had intense shaking with one side of my face feels strange so I went to the ER. The ER ran tests and said it was skipping meals. Discharged after two hours.,0
My mom says the severe headache has been there since yesterday. They rested. Is this something to see a doctor about?,0
Had a bit of lightheadedness today — pretty sure it's just a hard workout. Better after drinking water.,0
The jaw pain alongside the chest pain plus bad tingling had me in a panic. Went straight to urgent care. Turned out to be seasonal allergies. Feeling much better now.,0
Dealing with minor blurred vision from too much caffeine. I drank some water and it went away after i rested.,0
Had a bit of chest pressure today — pretty sure it's just eating too fast. Passed on its own after an hour.,0
The trouble breathing comes and goes when I'm stressed. Probably a cold. Better after drinking water.,0
The chest tightness comes and goes when I'm stressed. Probably sitting too long. Ibuprofen helped.,0
Crushing heart pounding with throat swelling. I tried rested but nothing seems to be helping.,1
Intense jaw pain and can't catch my breath at all came on suddenly. I was convinced it was serious. Doctors said it was just seasonal allergies. Back home and resting.,0
Both weakness and chest pain today — think it's alcohol last night. It went away after I rested.,0
Both stomach cramps and abdominal pain today — think it's skipping meals. Passed on its own after an hour.,0
My neighbor collapsed — severe chest pressure and throat swelling. Rushed to the ER. My doctor said it was the heat outside and nothing to worry about.,0
Sharp severe headache came out of nowhere. pain radiating to my left arm. I drank some water but it's not going away.,1
My mom collapsed — crushing tingling and vision darkening at the edges. Rushed to the ER. Urgent care said it was a cold. Relieved it wasn't more serious.,0
My wife had crushing rapid heart rate and difficulty forming words — we called 911. The ER ran tests and said it was a hard workout. Discharged after two hours.,0
Bad severe headache and throat swelling came on suddenly. I was convinced it was serious. Paramedics checked me over and said it was alcohol last night. What a scare.,0
Had concerning rapid heart rate with can't catch my breath at all so I went to the ER. The ER ran tests and said it was anxiety. Discharged after two hours.,0
I lay down for the concerning numbness but when throat swelling started I went to the ER. The ER ran tests and said it was acid reflux. Discharged after two hours.,0
The feeling faint has been on and off all day. Possibly alcohol last night. Any advice?,0
Dealing with some seeing spots from stress. I sat down and much better after lying down.,0
The pain radiating to my left arm plus significant throat tightness had me in a panic. Went straight to urgent care. Urgent care said it was acid reflux. Relieved it wasn't more serious.,0
